Id,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
315,0,1,85,85,100,85,1,15,1,85,1,1,85,40,85,1,100,85,100,40,1
316,0,40,85,85,70,70,50,30,50,85,50,50,60,70,60,50,70,85,40,85,1
317,0,1,85,85,85,85,60,1,85,85,30,85,85,85,85,1,70,85,85,85,1
318,0,15,85,85,85,100,50,1,70,50,30,50,60,85,85,30,85,50,100,85,1
319,0,85,85,100,100,100,50,85,85,0,70,0,100,100,100,70,100,0,85,0,1
320,0,50,40,15,40,50,40,70,40,50,40,70,40,50,50,50,70,50,50,1,2
321,0,50,50,70,60,85,70,50,70,40,70,30,50,50,60,50,40,40,70,60,1
322,0,40,51,17,40,60,17,77,46,50,16,50,42,59,51,61,71,50,71,10,2
323,0,51,51,50,99,50,50,70,50,52,50,51,51,84,51,51,97,51,99,41,2
324,0,85,100,85,85,100,85,70,85,100,70,85,85,100,100,70,100,100,100,85,2
325,0,70,70,70,70,85,40,70,60,70,40,40,70,85,85,70,100,70,85,60,2
326,0,70,70,30,70,100,85,85,70,70,70,85,40,85,85,70,85,70,70,40,2
327,0,100,40,30,70,70,50,85,50,50,60,50,40,100,100,50,100,40,50,1,2
328,0,999,40,70,60,85,60,40,85,60,40,60,70,70,85,40,40,50,100,85,1
329,0,70,15,30,50,85,85,85,70,30,40,50,15,100,85,70,100,15,50,1,2
330,0,81,85,74,77,74,92,77,94,51,90,93,68,0,78,66,85,50,98,86,2
331,0,60,30,15,40,60,40,70,50,15,60,40,50,100,50,0,60,15,60,40,2
332,0,40,40,85,50,60,40,30,60,70,40,30,85,85,60,15,70,85,70,40,1
333,0,15,85,85,85,85,60,30,85,85,30,60,70,85,85,1,70,85,85,85,1
334,0,70,30,15,50,70,60,70,15,15,40,50,1,100,50,30,30,1,60,15,2
335,0,50,40,40,40,70,50,70,50,50,40,50,60,70,85,50,70,50,60,30,2
336,0,70,60,15,30,50,70,100,50,40,40,50,50,100,70,50,100,40,85,1,2
337,0,4,99,97,32,85,52,4,62,85,41,52,42,53,99,1,72,87,98,84,1
338,0,40,50,50,50,85,50,60,70,998,50,50,50,85,70,50,70,50,70,998,2
339,0,60,60,999,85,1,60,50,60,1,50,70,50,85,15,50,70,1,85,100,1
340,0,100,40,15,50,70,50,85,60,50,40,60,50,100,60,50,85,50,70,15,2
341,0,70,60,10,50,50,85,70,70,10,70,85,30,100,70,50,100,10,50,10,2
342,0,10,80,35,1,61,92,80,89,50,21,50,50,98,95,50,100,50,100,60,2
343,0,75,100,75,100,100,50,60,75,85,50,60,85,100,100,75,55,85,50,100,1
344,0,50,1,1,1,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
345,0,100,16,15,32,70,41,100,40,50,70,85,60,100,75,100,100,50,65,1,2
346,0,15,30,1,15,85,70,100,50,50,40,70,50,85,85,30,85,50,100,15,2
347,0,100,100,100,100,100,60,100,100,100,100,85,100,100,100,100,90,100,100,100,1
348,0,70,50,1,40,85,70,85,40,50,70,70,40,100,100,60,85,40,60,1,2
349,0,15,85,100,70,70,1,1,30,100,15,30,50,50,50,1,15,85,85,85,1
350,0,32,69,30,61,0,30,72,40,53,40,53,31,75,51,51,75,48,95,3,2
351,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
352,0,10,70,70,80,70,40,40,40,70,50,55,50,50,70,30,45,70,90,70,1
353,0,16,72,60,71,60,16,46,51,68,31,51,70,51,86,17,45,55,91,72,1
354,0,50,60,70,50,60,70,40,70,70,40,60,60,70,85,1,85,60,70,30,1
355,0,50,85,70,85,85,40,40,50,85,50,50,85,100,70,40,30,85,50,85,1
356,0,85,70,1,70,60,85,85,70,70,40,70,70,100,70,70,85,70,70,70,2
357,0,50,80,70,80,70,80,70,50,100,40,50,70,50,70,50,80,100,80,70,2
358,0,1,85,70,10,90,10,40,80,90,15,50,85,70,95,1,95,95,95,60,1
359,0,30,40,61,80,50,29,40,70,77,10,50,51,75,92,15,91,60,85,1,1
360,0,50,50,60,85,50,40,30,60,50,60,50,50,50,50,40,85,50,85,15,2
361,0,100,85,100,85,100,40,70,70,100,60,100,70,100,100,50,100,70,100,50,1
362,0,70,30,15,50,60,70,100,60,50,50,70,70,85,70,85,85,50,60,1,2
363,0,15,85,70,50,40,40,30,70,60,1,40,50,50,60,40,30,50,85,40,1
364,0,30,40,40,85,70,40,60,60,85,15,50,70,85,85,60,70,100,85,15,2
365,0,59,40,5,60,60,40,85,80,41,30,50,15,70,50,58,46,8,84,3,2
366,0,13,62,72,50,84,52,32,63,52,52,40,60,86,70,2,70,52,71,70,1
367,0,60,40,60,50,85,60,60,70,40,40,70,50,100,40,50,100,50,100,40,2
368,0,15,50,85,50,70,40,30,85,60,40,70,70,85,85,15,100,60,100,70,1
369,0,1,91,84,64,84,1,1,60,89,16,26,84,27,85,1,16,84,84,84,1
370,0,86,60,30,50,60,60,85,30,50,40,50,50,99,71,60,85,50,40,41,2
371,0,70,60,60,70,60,60,60,70,60,60,50,60,90,60,60,70,50,70,60,2
372,0,70,15,70,70,60,50,40,50,40,50,40,50,70,50,50,70,30,50,50,1
373,0,50,80,100,60,70,70,1,85,100,80,40,100,100,100,20,85,80,100,55,1
374,4,50,50,50,50,60,15,50,50,70,50,40,50,70,85,0,100,50,100,85,1
375,0,50,50,30,50,70,40,70,50,40,50,50,40,100,50,50,85,40,50,30,2
376,0,1,85,75,60,65,50,5,55,60,10,50,60,60,60,1,55,60,90,50,1
377,0,70,70,50,70,100,60,60,70,100,60,100,85,85,70,50,100,85,70,100,2
378,0,89,51,18,41,84,33,96,70,31,34,86,14,99,99,77,99,4,99,3,2
379,0,85,15,1,70,100,40,100,40,40,60,100,50,100,100,85,100,40,70,1,2
380,0,50,50,50,50,70,50,50,50,50,50,40,50,50,50,50,50,50,50,50,2
381,0,60,50,50,50,70,60,60,30,50,30,70,50,70,70,70,85,50,70,1,2
382,0,50,30,1,50,70,60,60,60,70,30,60,15,100,100,70,85,50,50,1,2
383,0,60,31,1,85,95,25,49,77,75,60,49,40,80,98,38,100,78,90,1,2
384,0,42,89,83,80,51,75,58,68,52,20,51,62,63,51,32,95,51,98,10,1
385,0,30,85,85,50,50,40,15,70,100,15,50,85,40,85,1,70,100,85,70,1
386,0,85,50,7,78,85,85,85,60,50,72,87,85,86,85,70,99,50,96,15,2
387,0,60,30,1,30,70,60,85,40,50,40,50,30,100,50,60,85,40,85,1,2
388,0,85,70,40,70,60,30,70,70,1,30,60,1,85,85,60,100,30,85,50,2
389,0,1,100,100,50,60,1,1,60,100,15,1,50,50,50,1,50,60,70,70,1
390,0,15,85,60,60,100,30,85,70,85,60,50,85,70,85,15,85,100,70,70,1
391,0,1,62,56,55,99,54,55,69,94,59,65,97,97,52,51,91,93,92,92,1
392,0,16,91,84,53,86,47,41,91,86,14,59,70,84,85,17,94,71,90,63,1
393,0,50,50,30,40,50,85,90,40,50,40,50,50,50,50,40,90,50,90,30,2
394,0,50,1,1,1,50,100,100,60,50,40,100,50,100,50,40,100,1,100,1,2
395,0,60,40,15,30,85,50,85,70,50,70,70,40,85,60,60,85,50,70,15,2
396,0,1,30,15,30,60,85,100,50,70,1,60,40,60,60,15,85,998,1,1,2
397,0,85,60,50,60,100,100,40,50,60,50,1,50,50,50,1,1,60,85,100,1
398,0,60,15,85,15,70,85,15,85,90,60,60,85,85,70,50,85,85,90,60,1
399,4,50,50,50,60,60,60,50,50,50,60,50,50,50,70,50,100,50,85,70,2
400,0,51,52,60,14,0,51,70,64,85,35,50,49,61,98,0,100,60,98,1,2
401,0,15,100,70,100,50,15,40,60,100,30,40,85,60,100,15,60,100,85,100,1
402,0,998,50,30,70,50,50,70,50,50,60,50,40,100,50,50,100,50,70,30,2
403,0,998,60,30,40,70,998,80,70,85,40,80,998,85,85,60,85,80,85,40,2
404,0,35,75,60,90,60,45,15,65,100,40,45,90,55,50,50,46,100,85,100,1
405,0,15,85,85,85,85,70,70,85,85,30,50,85,85,85,15,85,85,85,70,1
406,0,15,100,100,50,100,15,50,60,100,50,50,100,60,100,1,70,100,100,85,1
407,0,10,70,60,60,50,40,50,50,50,40,50,50,50,50,1,70,50,100,60,1
408,0,1,100,100,70,100,1,1,60,100,1,40,100,40,100,1,70,100,85,100,1
409,0,1,70,85,51,70,30,15,60,85,50,39,71,40,69,1,85,69,85,71,1
410,0,60,40,91,84,100,40,30,60,100,40,70,100,100,100,60,30,100,85,100,1
411,0,15,70,85,85,50,15,15,50,100,30,50,85,70,85,15,70,100,85,15,1
412,0,34,69,64,65,72,35,52,57,59,54,50,66,35,65,26,50,60,81,64,1
413,0,31,61,51,46,93,31,36,44,45,46,51,51,42,51,51,31,51,56,51,1
414,0,50,73,60,100,73,3,50,25,100,16,11,51,50,100,1,82,85,100,80,1
415,0,50,50,52,51,57,51,50,49,94,38,43,50,51,49,52,85,52,95,50,1
416,0,50,52,53,72,69,28,51,16,100,30,49,72,49,100,51,40,100,68,100,1
417,0,17,99,85,61,59,15,15,58,100,32,20,99,46,84,6,42,96,84,99,1
418,0,30,80,50,50,60,50,50,55,70,40,45,70,85,85,40,55,40,85,55,1
419,0,70,85,85,70,100,40,30,50,50,30,50,50,100,50,50,50,50,50,70,1
420,0,1,90,94,87,79,40,15,69,87,31,33,94,57,98,11,96,95,94,87,1
421,0,60,70,70,60,85,50,85,70,60,60,50,85,100,100,60,85,50,85,85,1
422,0,70,30,15,50,85,85,85,40,40,30,50,40,100,85,70,85,15,70,1,2
423,0,40,40,60,70,70,30,60,40,50,40,60,60,70,40,15,70,50,60,15,2
424,0,16,30,6,9,17,50,85,30,62,46,31,50,30,51,54,66,40,69,2,2
425,0,30,70,85,60,70,70,30,60,100,50,40,85,50,70,15,60,100,100,100,1
426,0,40,35,50,15,60,75,50,75,50,30,50,50,50,50,45,70,50,85,15,2
427,0,51,41,2,50,83,38,69,51,37,15,49,30,99,50,51,99,40,84,1,2
428,0,100,60,35,30,85,70,85,70,50,15,85,40,90,85,90,95,15,90,1,2
429,0,30,85,85,85,85,70,60,100,85,86,60,70,100,85,15,85,85,100,85,1
430,0,40,50,40,70,50,40,50,40,40,40,50,40,60,70,40,70,40,50,40,2
431,0,60,70,100,100,100,60,50,60,50,30,50,85,70,85,1,85,50,100,100,1
432,0,40,50,60,30,60,40,50,60,70,40,40,60,60,70,30,70,70,60,50,1
433,0,70,40,50,40,60,60,70,40,50,30,50,30,100,85,50,85,50,40,60,2
434,0,44,85,90,98,93,56,70,80,92,66,90,92,91,93,24,92,96,93,94,1
435,0,77,69,72,78,78,76,73,71,73,88,52,69,88,59,68,60,72,81,99,1
436,0,100,40,30,60,85,86,100,31,50,41,85,40,100,85,100,85,51,78,1,2
437,0,51,51,40,50,100,86,85,84,85,40,100,100,100,100,60,100,61,70,70,2
438,0,50,50,50,50,100,50,50,50,50,50,50,50,100,50,50,50,50,100,50,1
439,0,42,50,51,35,51,41,50,64,50,31,50,50,51,50,35,70,50,70,50,1
440,0,52,61,40,72,99,62,99,62,62,51,60,63,100,63,51,100,42,100,71,1
441,0,1,100,100,100,1,40,1,40,100,1,40,100,1,100,1,40,50,100,100,1
442,0,85,60,30,30,60,85,100,70,85,40,60,40,100,85,70,100,50,70,30,2
443,0,40,60,40,85,70,50,60,60,70,50,50,70,70,50,30,100,70,60,60,1
444,0,50,100,85,70,100,60,50,40,100,15,85,85,70,100,15,100,100,100,70,1
445,0,60,15,30,70,70,50,30,40,15,15,40,1,85,50,30,70,15,60,1,2
446,0,30,100,70,40,85,60,30,60,100,15,40,60,70,70,15,60,85,85,60,1
447,0,1,85,70,60,85,1,15,60,85,30,15,70,15,85,15,30,85,100,85,1
448,0,70,85,85,60,100,30,70,85,100,40,70,100,100,100,1,100,85,85,85,1
449,0,61,70,51,71,85,70,60,61,52,63,61,61,72,85,52,71,51,72,71,1
450,0,50,50,50,1,50,60,50,60,70,60,60,50,60,50,50,70,1,85,50,2
451,0,85,61,50,70,61,41,50,51,50,61,40,55,100,60,45,41,51,69,61,2
452,0,85,50,1,50,100,50,100,50,50,50,50,1,100,100,100,100,50,100,999,2
453,0,1,100,85,50,100,30,15,70,100,30,40,100,85,100,15,100,100,100,70,1
454,0,70,70,70,70,85,40,60,60,50,40,50,50,85,85,15,40,60,70,60,1
455,0,50,84,16,62,62,71,85,71,60,60,51,61,85,70,32,86,51,85,61,2
456,0,70,60,50,50,70,50,70,50,1,50,50,1,85,85,50,70,1,85,50,2
457,0,85,80,60,85,85,85,70,85,50,70,85,70,85,60,50,85,60,85,85,1
458,0,30,70,60,60,40,30,60,40,60,30,60,30,70,50,30,70,60,40,40,1
459,0,85,85,84,61,100,31,31,41,100,41,85,100,100,100,32,100,100,100,85,1
460,0,88,27,50,63,88,84,50,89,15,89,57,21,71,50,51,92,8,72,86,1
461,0,1,30,60,50,50,30,30,40,15,30,30,40,40,50,1,30,30,60,100,1
462,0,85,60,85,70,85,50,70,50,85,50,70,85,85,85,50,85,85,85,60,2
463,0,20,90,100,70,60,50,30,40,60,15,998,80,60,60,10,40,70,100,85,1
464,0,61,1,1,97,99,98,99,1,97,1,97,30,99,99,0,96,99,50,2,2
465,0,85,50,1,1,85,85,100,85,50,85,85,0,100,100,100,100,50,100,1,2
466,0,66,40,20,60,70,60,67,70,50,16,50,1,70,85,60,99,15,66,31,2
467,0,29,65,82,61,85,62,42,80,100,77,50,84,76,80,31,85,84,84,79,1
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
469,0,50,40,30,60,60,70,60,40,70,40,60,40,85,70,50,70,50,70,40,2
470,0,85,40,60,60,50,40,70,30,50,50,60,50,100,85,60,100,50,85,30,2
471,0,53,53,51,53,57,51,51,55,50,51,41,52,53,52,30,88,51,90,18,1
472,0,51,41,51,61,85,70,61,40,50,30,51,50,100,100,50,85,50,60,1,2
473,0,40,70,85,60,85,40,40,85,70,40,60,85,70,85,1,85,70,85,85,1
474,0,100,51,50,50,100,51,100,85,70,60,51,85,100,100,50,85,77,71,30,2
475,0,30,100,85,85,100,60,40,85,70,30,60,85,100,85,15,85,70,85,70,1
476,0,0,15,15,15,0,0,0,30,0,15,0,0,0,100,70,85,0,0,1,2
477,0,43,76,73,66,70,67,65,68,75,28,69,70,85,85,15,86,68,84,66,1
478,0,70,70,60,60,85,50,70,85,50,70,60,70,85,50,70,70,15,85,15,2
479,0,15,94,88,60,100,15,18,39,50,1,15,70,100,85,1,91,50,100,41,1
480,0,62,50,52,84,99,66,50,56,51,52,25,0,79,48,57,92,50,63,51,2
481,0,72,50,15,72,91,66,86,54,29,55,81,15,100,83,68,82,22,68,1,2
482,0,63,59,1,49,84,55,85,60,38,58,67,46,100,88,52,92,10,66,1,2
483,0,85,1,1,60,70,100,100,50,1,85,100,1,100,100,85,100,1,85,1,2
484,0,29,100,78,88,95,83,73,100,100,41,100,95,100,100,70,88,86,100,76,1
485,0,30,80,998,100,60,60,60,70,100,30,100,30,50,100,999,30,100,100,100,1
486,0,39,100,51,85,70,48,50,51,83,51,26,61,70,76,1,50,77,70,70,1
487,0,85,40,1,15,85,15,85,40,60,30,85,1,85,85,40,85,40,85,1,2
488,0,40,85,70,60,70,60,60,70,85,40,70,85,100,85,30,70,85,100,85,1
489,0,50,15,50,60,50,50,50,40,85,50,70,50,50,40,50,100,50,85,1,2
490,0,70,40,50,60,60,30,50,60,50,60,40,30,70,50,60,60,50,50,50,2
491,0,57,53,53,55,54,51,53,57,50,60,54,51,63,52,39,61,46,64,59,1
492,0,30,100,100,100,100,15,50,70,100,15,60,85,100,100,15,85,100,100,100,1
493,0,31,76,39,30,75,39,72,70,81,44,74,75,75,85,51,70,76,73,52,2
494,0,85,50,1,1,70,60,99,60,51,70,30,60,100,70,50,85,30,70,1,2
495,0,50,998,999,85,85,60,999,40,1,30,100,60,100,100,15,1,1,85,50,1
496,0,85,54,38,69,56,63,80,47,45,30,54,40,100,72,69,81,38,70,34,2
497,0,32,41,33,85,61,1,49,43,51,17,41,32,80,49,31,41,16,51,26,2
498,0,40,52,62,73,50,47,63,63,64,60,62,63,85,74,74,88,60,84,15,2
499,0,86,100,100,40,15,1,87,1,1,73,17,4,100,85,99,99,1,50,1,2
500,0,85,50,40,100,100,50,100,85,50,60,50,1,100,100,40,100,50,100,1,2
501,0,61,41,61,42,71,61,61,61,70,61,86,61,87,100,60,99,60,71,40,2
502,0,40,70,70,60,70,40,40,40,85,40,50,70,50,85,60,85,85,85,85,1
503,0,70,1,15,50,60,40,70,50,50,50,60,30,70,50,50,85,40,70,1,2
504,0,30,60,60,75,80,50,50,75,40,60,60,40,100,50,50,80,40,75,50,1
505,0,60,70,85,70,100,40,60,50,50,70,50,70,85,70,50,100,70,85,70,1
506,0,50,50,50,15,15,50,60,60,50,50,30,15,70,50,15,70,50,60,60,1
507,0,85,15,1,30,50,85,100,50,50,40,50,50,100,70,70,100,40,85,15,2
508,0,60,70,70,1,85,70,70,70,70,70,50,70,85,85,70,85,70,70,70,2
509,0,998,85,85,100,85,30,30,85,70,50,60,60,85,50,1,40,60,50,70,1
510,0,1,100,90,50,50,50,10,70,100,60,10,90,65,100,50,70,100,100,65,1
511,0,50,70,70,50,60,15,15,60,40,70,30,60,85,60,50,85,50,85,30,1
512,0,30,85,85,70,85,50,60,60,85,60,50,70,85,70,40,60,40,70,85,1
513,0,50,50,60,30,70,40,60,60,50,40,50,50,70,60,50,70,40,70,50,1
514,0,2,99,99,98,60,43,16,71,99,2,52,99,40,99,1,99,98,99,99,1
515,0,50,50,50,60,85,50,50,60,50,50,50,50,100,70,50,100,50,60,70,1
516,0,50,50,15,60,85,70,85,50,15,70,70,40,70,100,50,85,15,100,50,2
517,0,50,40,40,40,50,60,70,60,50,60,50,50,60,50,70,70,50,70,50,2
518,0,70,30,30,60,85,60,70,60,50,70,70,50,85,100,60,85,50,85,1,2
519,0,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,50,50,1,2
520,0,95,50,10,1,60,60,85,85,1,45,85,45,95,90,75,100,1,50,1,2
521,0,40,15,40,15,70,70,85,60,100,1,15,85,85,100,1,70,100,100,85,1
522,0,19,62,62,44,72,49,22,52,74,52,42,62,70,64,1,65,71,41,54,1
523,0,1,85,100,85,70,15,15,60,100,30,60,60,15,85,1,15,100,100,85,1
524,0,50,100,40,70,100,1,60,70,100,30,50,1,100,85,15,100,50,70,1,2
525,0,17,51,63,72,52,25,14,38,51,11,50,50,59,51,1,71,51,88,61,1
526,0,0,85,0,60,0,0,0,0,0,0,50,75,0,0,0,0,0,0,0,1
527,0,85,30,40,40,50,70,85,70,50,60,50,50,85,60,70,85,30,50,15,2
528,0,1,100,85,100,100,30,15,80,100,80,15,100,50,96,30,40,100,100,100,1
529,0,72,41,31,44,84,60,69,82,85,59,51,60,85,99,60,99,73,70,47,2
530,0,90,51,42,40,90,60,91,61,50,51,90,85,90,90,60,90,41,90,30,2
531,0,100,50,70,1,100,60,100,85,100,60,100,100,100,100,50,85,100,100,50,1
532,0,1,70,85,85,60,15,30,60,85,15,50,50,50,85,15,85,70,85,60,1
533,0,62,53,51,72,52,62,61,62,53,63,52,41,73,53,0,61,51,72,50,2
534,0,1,100,100,72,98,45,49,61,99,49,50,99,50,86,2,60,100,100,99,1
535,0,70,0,30,15,85,50,70,60,50,40,50,50,100,50,60,100,1,50,1,2
536,0,40,85,70,85,85,1,1,50,85,1,50,85,85,85,1,70,85,100,100,1
537,0,50,30,10,50,50,50,60,50,50,40,50,50,80,50,50,70,10,100,10,2
538,0,30,40,52,52,58,56,41,50,85,33,50,82,46,50,53,72,52,59,40,1
539,0,50,50,1,50,85,50,50,70,50,40,50,40,100,50,70,100,50,100,1,2
540,0,60,50,50,100,70,60,60,80,60,80,30,1,90,90,998,90,70,998,30,1
541,0,2,86,83,71,50,31,43,61,85,47,50,77,61,86,15,93,85,85,31,1
542,0,70,70,85,85,85,60,50,40,70,30,50,70,85,85,15,60,70,70,70,1
543,0,44,74,49,71,55,81,78,78,100,62,80,56,76,100,88,100,77,86,34,2
544,0,50,50,40,15,50,40,85,15,70,15,85,1,85,85,40,85,60,100,15,2
545,0,50,40,15,40,50,50,50,1,50,30,50,40,50,50,60,60,50,50,40,2
546,0,1,90,100,80,80,10,5,30,100,5,40,70,40,85,1,70,85,95,85,1
547,0,85,16,16,16,60,70,71,50,51,15,51,50,85,85,30,84,31,50,50,2
548,0,61,41,31,29,100,41,100,62,1,60,83,52,100,85,85,100,1,84,1,2
549,0,85,70,70,70,85,50,60,85,85,50,50,70,100,50,50,60,70,50,70,1
550,0,62,88,31,66,86,49,50,73,41,80,60,12,95,84,82,100,24,77,87,2
551,0,54,32,17,57,53,50,75,52,51,52,50,51,100,85,51,85,49,82,4,2
552,0,30,100,75,80,100,30,40,60,100,30,15,100,70,100,1,80,100,100,100,1
553,0,40,100,95,80,90,25,20,85,90,30,85,85,85,90,1,75,85,90,90,1
554,0,58,20,17,73,47,19,20,72,1,58,24,8,88,11,11,55,1,39,32,2
555,0,15,50,61,41,61,85,40,86,98,40,96,51,86,86,1,97,61,96,61,2
556,0,1,85,70,85,85,1,30,30,85,15,15,85,60,85,1,50,85,100,70,1
557,0,100,31,14,48,50,52,91,50,49,18,53,50,100,49,49,80,51,85,50,2
558,0,40,50,50,70,50,50,50,50,50,40,40,50,40,50,50,60,50,50,40,2
559,0,100,16,52,50,50,50,0,51,31,52,50,51,99,97,50,98,31,50,52,2
560,0,70,60,30,60,85,1,60,40,60,60,1,60,100,60,60,60,70,70,100,1
561,0,60,50,40,30,100,60,60,30,70,1,60,40,85,100,30,85,70,70,1,2
562,0,50,30,50,60,60,40,40,30,50,40,30,40,60,50,50,60,50,85,50,1
563,0,50,50,40,30,85,60,100,30,85,30,85,50,100,100,50,100,50,60,15,2
564,0,100,1,1,15,50,50,100,15,1,15,50,1,100,71,100,85,1,50,1,2
565,0,70,100,100,70,100,40,60,70,100,1,50,100,100,100,50,60,100,100,85,2
566,0,51,51,51,61,71,51,71,71,50,51,51,41,100,51,51,99,51,71,51,1
567,0,85,60,85,85,30,85,80,50,70,50,15,50,15,50,50,30,85,85,50,1
568,0,17,50,62,61,62,16,40,51,51,31,50,51,62,51,2,63,51,72,42,2
569,0,40,40,60,70,50,60,40,60,50,40,50,50,85,70,50,85,50,70,60,2
570,0,50,60,60,50,85,15,40,40,60,30,30,70,70,60,60,30,50,70,85,1
571,0,60,50,15,85,100,85,70,60,50,40,70,15,100,50,60,100,50,85,1,2
572,0,60,50,50,50,70,70,85,50,70,85,50,70,100,85,50,100,70,85,70,2
573,0,15,50,1,70,100,70,85,60,85,60,85,15,100,100,85,100,85,100,30,2
574,0,85,1,1,30,50,85,100,40,1,70,50,50,100,50,50,100,1,85,1,2
575,0,9,96,91,95,95,11,7,78,100,3,50,94,64,72,1,70,100,95,90,1
576,0,69,60,32,69,60,40,98,69,6,17,60,30,94,82,69,96,15,67,1,2
577,0,999,999,60,85,100,100,60,100,70,15,70,85,100,85,1,100,1,85,100,1
578,0,1,85,70,50,85,16,50,0,98,40,50,85,40,99,1,77,100,90,98,1
579,0,0,80,50,60,70,50,50,70,80,20,70,70,50,100,30,70,80,80,70,1
580,0,40,85,70,85,85,70,60,70,85,50,70,70,70,85,40,85,85,85,85,1
581,0,60,51,1,31,86,8,70,50,85,28,51,1,94,87,69,98,52,70,1,2
582,0,70,50,1,60,100,85,100,70,70,70,85,70,100,85,85,100,30,85,15,2
583,0,15,50,60,50,50,30,30,30,85,15,50,70,50,70,1,85,70,50,50,1
584,0,50,50,50,60,70,85,50,100,100,85,50,50,85,50,50,85,70,85,70,1
585,0,50,40,50,50,60,40,70,85,70,60,70,50,85,70,50,85,60,85,40,2
586,0,1,85,85,50,50,70,50,50,100,30,50,85,50,85,1,60,50,100,50,1
587,0,60,85,100,70,85,70,70,70,85,60,70,85,100,85,30,100,85,85,85,1
588,0,30,100,85,100,100,30,30,100,100,30,30,85,70,100,15,100,100,100,100,1
589,0,60,85,60,70,100,70,60,70,70,60,100,100,60,100,40,100,70,85,70,1
590,0,70,40,1,30,50,50,100,30,40,60,50,40,100,85,50,85,40,60,1,2
591,0,61,55,38,60,59,60,67,72,61,40,67,46,60,70,58,95,51,79,35,2
592,0,1,85,100,70,60,1,1,40,85,15,15,60,70,85,1,60,60,100,60,1
593,0,15,100,85,100,100,15,30,60,100,15,40,100,100,100,15,85,100,100,100,1
594,0,50,40,40,40,50,50,60,60,50,40,50,50,60,50,40,100,50,50,30,2
595,0,50,30,50,50,60,15,50,50,50,40,40,50,50,50,15,50,50,50,30,1
596,0,30,85,70,40,70,40,30,60,50,15,50,60,0,0,1,60,50,85,70,1
597,0,15,100,85,50,70,60,30,70,100,40,70,85,50,100,15,85,85,100,70,1
598,0,75,74,59,53,99,60,69,43,77,33,52,81,84,84,73,82,70,89,69,2
599,0,100,50,50,1,70,1,1,50,1,15,3,85,100,85,1,100,50,85,1,1
600,0,70,70,72,70,85,41,85,70,50,60,50,50,85,50,70,70,50,70,50,2
601,0,3,30,42,16,99,17,42,32,51,16,41,84,85,42,31,17,51,98,40,1
602,0,39,84,71,70,50,41,60,50,61,40,51,85,61,96,50,71,50,85,71,1
603,0,70,1,1,1,60,85,100,60,15,15,85,30,100,85,70,100,1,85,1,2
604,0,54,84,50,51,86,52,51,50,85,51,42,83,93,85,1,16,84,86,100,1
605,0,50,70,70,70,50,51,41,60,50,60,50,50,50,50,50,51,50,50,50,1
606,0,80,1,1,60,80,40,70,70,80,40,80,50,90,80,40,90,20,65,1,2
607,0,70,50,15,30,85,50,85,70,50,40,50,40,100,70,85,85,50,50,30,2
608,0,50,50,1,30,50,60,85,60,50,70,50,1,85,70,70,85,1,50,1,2
609,0,43,84,85,63,86,71,42,71,85,3,86,87,86,86,4,85,84,85,71,1
610,0,86,50,30,70,99,61,71,50,51,50,50,41,86,85,51,99,50,70,16,2
611,0,40,50,50,50,50,50,40,50,50,50,50,50,40,50,50,50,50,50,30,1
612,0,60,70,40,40,85,15,70,30,85,30,30,40,85,85,85,85,85,85,15,2
613,0,50,40,30,40,60,40,85,50,40,40,60,1,70,50,60,70,40,70,40,2
614,0,85,30,40,50,85,70,85,70,40,40,70,50,100,85,60,85,15,60,30,2
615,0,40,50,70,50,50,50,50,70,50,40,50,50,50,60,31,50,50,70,50,1
616,0,69,51,48,62,99,17,50,40,72,49,2,52,71,71,50,73,62,70,98,1
617,0,43,52,73,41,90,18,73,74,87,20,52,72,85,73,50,72,87,99,43,1
618,0,51,32,31,61,51,41,69,51,60,60,51,31,61,50,70,85,41,85,2,2
619,0,50,1,30,1,50,50,60,50,50,50,50,50,50,50,50,100,50,50,1,2
620,0,85,40,40,70,70,40,85,70,60,60,70,85,100,85,50,100,50,70,40,2
621,0,15,50,85,70,50,50,50,70,50,30,50,50,50,50,16,71,50,100,51,1
622,0,100,15,15,60,0,30,100,60,15,1,50,30,100,30,100,70,1,70,1,2
623,0,85,60,50,50,60,50,40,40,50,40,50,50,85,50,50,100,50,85,50,2
624,0,15,50,50,30,50,50,50,50,50,30,50,50,50,50,30,70,50,70,50,1
625,0,70,85,85,70,85,60,50,70,85,85,70,85,100,85,1,85,70,85,85,1
626,0,50,60,60,70,70,70,70,70,50,70,60,60,60,60,60,70,50,70,999,1
627,0,50,60,50,85,70,50,50,85,100,50,50,50,70,100,50,70,50,70,100,1
628,0,15,100,50,50,100,30,40,50,100,40,15,100,50,100,50,40,100,85,85,1
629,0,51,50,50,36,50,21,50,66,51,24,51,50,50,51,23,68,50,65,20,2
630,0,85,40,50,30,85,50,85,50,50,50,50,50,85,100,60,70,50,70,40,2
